Date,AAPL,AMZN,GOOGL,META,MSFT
2021-03-03,118.99713897705078,150.25,99.88160705566406,253.8451385498047,218.8557891845703
2021-03-04,117.11556243896484,148.8784942626953,100.99989318847656,256.0614929199219,218.0575408935547
2021-03-05,118.37320709228516,150.0229949951172,104.13526153564453,262.6607971191406,222.74124145507812
2021-03-08,113.44015502929688,147.59750366210938,99.68743896484375,253.7457275390625,218.69229125976562
2021-03-09,118.05147552490234,153.1425018310547,101.31919860839844,264.1117858886719,224.8378448486328
2021-03-10,116.96934509277344,152.8820037841797,101.11212921142578,263.27691650390625,223.5298614501953
2021-03-11,118.89966583251953,155.67950439453125,104.30757904052734,272.20196533203125,228.05975341796875
2021-03-12,117.99298095703125,154.47450256347656,101.79788970947266,266.7554931640625,226.73251342773438
2021-03-15,120.87870788574219,154.08399963378906,102.01837158203125,272.0727233886719,225.82843017578125
2021-03-16,122.4190673828125,154.59300231933594,103.48077392578125,277.5688781738281,228.61753845214844
2021-03-17,121.6294174194336,156.7864990234375,103.39785766601562,282.2698974609375,227.9730987548828
2021-03-18,117.50554656982422,151.39950561523438,100.37470245361328,276.91290283203125,221.89488220214844
2021-03-19,116.97908782958984,153.7480010986328,100.6537857055664,288.33251953125,221.53907775878906
2021-03-22,120.29377746582031,155.5435028076172,100.83900451660156,291.7414855957031,226.9633331298828
2021-03-23,119.4651107788086,156.875,101.36735534667969,288.849365234375,228.4925079345703
2021-03-24,117.07656860351562,154.35350036621094,100.93036651611328,280.411376953125,226.45362854003906
2021-03-25,117.56401824951172,152.31300354003906,100.92689514160156,277.0321350097656,223.4529266357422
2021-03-26,118.1684799194336,152.60150146484375,100.54305267333984,281.2859802246094,227.4345703125
2021-03-29,118.34396362304688,153.7864990234375,101.58883666992188,289.03814697265625,226.24200439453125
2021-03-30,116.89134979248047,152.76449584960938,101.62260437011719,286.2354736328125,222.98167419433594
2021-03-31,119.08487701416016,154.70399475097656,102.41960906982422,292.72540283203125,226.75173950195312
2021-04-01,119.91355895996094,158.0500030517578,105.75956726074219,296.83013916015625,233.08009338378906
2021-04-05,122.74078369140625,161.3365020751953,110.18801879882812,307.017333984375,239.5430450439453
2021-04-06,123.04300689697266,161.1909942626953,109.70633697509766,304.3835754394531,238.3793182373047
2021-04-07,124.69059753417969,163.96949768066406,111.18464660644531,311.1717224121094,240.34124755859375
2021-04-08,127.08889770507812,164.96499633789062,111.75074005126953,311.1021728515625,243.56314086914062
2021-04-09,129.66262817382812,168.61000061035156,112.75580596923828,310.5455627441406,246.063720703125
2021-04-12,127.94679260253906,168.96949768066406,111.46223449707031,309.6312255859375,246.12139892578125
2021-04-13,131.05673217773438,170.0,111.94937133789062,307.8621520996094,248.60272216796875
2021-04-14,128.71697998046875,166.64999389648438,111.32765197753906,300.964599609375,245.81362915039062
2021-04-15,131.12493896484375,168.95449829101562,113.47981262207031,305.9340515136719,249.57403564453125
2021-04-16,130.7935333251953,169.9720001220703,113.35567474365234,304.3040771484375,250.76658630371094
2021-04-19,131.45645141601562,168.60049438476562,113.70377349853516,300.38818359375,248.8430938720703
2021-04-20,129.76983642578125,166.7344970703125,113.16996002197266,300.7956848144531,248.3814697265625
2021-04-21,130.15003967285156,168.1009979248047,113.1371841430664,299.6228942871094,250.61279296875
2021-04-22,128.6292266845703,165.45199584960938,111.85452270507812,294.7032165527344,247.33319091796875
2021-04-23,130.9495086669922,167.04400634765625,114.20879364013672,299.2850036621094,251.16090393066406
2021-04-26,131.3394775390625,170.4499969482422,114.70536041259766,301.18328857421875,251.54562377929688
2021-04-27,131.01773071289062,170.8715057373047,113.76435852050781,301.7100830078125,251.94955444335938
2021-04-28,130.22805786132812,172.9250030517578,117.14405059814453,305.2184753417969,244.822998046875
2021-04-29,130.13058471679688,173.5655059814453,118.81849670410156,327.4911193847656,242.85140991210938
2021-04-30,128.16127014160156,173.37100219726562,116.86894226074219,323.0882263183594,242.5340576171875
2021-05-03,129.21414184570312,169.32449340820312,116.35151672363281,320.603515625,242.22628784179688
2021-05-04,124.64185333251953,165.593505859375,114.55142974853516,316.4094543457031,238.3119659423828
2021-05-05,124.88558197021484,163.52699279785156,114.94570922851562,313.08990478515625,237.0424346923828
2021-05-06,126.48442077636719,165.31849670410156,116.06697845458984,318.0592041015625,240.17774963378906
2021-05-07,127.15828704833984,164.58050537109375,116.79098510742188,317.1250305175781,242.8033447265625
2021-05-10,123.87699127197266,159.52450561523438,113.8025894165039,304.0953369140625,237.7252960205078
2021-05-11,122.95903015136719,161.19549560546875,112.72552490234375,304.65185546875,236.81166076660156
2021-05-12,119.89263153076172,157.5970001220703,109.25891876220703,300.6962890625,229.85821533203125
2021-05-13,122.04106140136719,158.07350158691406,110.68856811523438,303.3896484375,233.73402404785156
2021-05-14,124.46292877197266,161.14500427246094,113.13866424560547,314.0042724609375,238.658203125
2021-05-17,123.31060028076172,163.51950073242188,113.66206359863281,313.5271911621094,235.80181884765625
2021-05-18,121.92388916015625,161.61399841308594,112.34861755371094,308.06085205078125,233.7821044921875
2021-05-19,121.76761627197266,161.58999633789062,112.79702758789062,311.66864013671875,234.36048889160156
2021-05-20,124.32621765136719,162.38400268554688,114.5573959350586,316.6578369140625,237.59945678710938
2021-05-21,122.49028015136719,160.1540069580078,113.9207763671875,314.29254150390625,236.33665466308594
2021-05-24,124.12114715576172,162.24949645996094,117.24336242675781,322.6409912109375,241.7445831298828
2021-05-25,123.92584228515625,162.95249938964844,117.33423614501953,325.7816467285156,242.6506805419922
2021-05-26,123.87699127197266,163.25799560546875,118.20027160644531,325.6524353027344,242.428955078125
2021-05-27,122.34379577636719,161.5054931640625,117.32481384277344,330.7113037109375,240.3274688720703
2021-05-28,121.68952178955078,161.15350341796875,117.0353012084961,326.7159118652344,240.68414306640625
2021-06-01,121.36721801757812,160.9324951171875,118.24346160888672,327.11346435546875,238.48629760742188
2021-06-02,122.12895965576172,161.69949340820312,117.71759796142578,327.1332702636719,238.38992309570312
2021-06-03,120.64458465576172,159.35049438476562,116.57496643066406,324.0423889160156,236.85719299316406
2021-06-04,122.93949127197266,160.31100463867188,118.85871124267578,328.32598876953125,241.754150390625
2021-06-07,122.94927215576172,159.90049743652344,119.29222106933594,334.5177917480469,244.66537475585938
2021-06-08,123.76956939697266,163.20550537109375,119.10055541992188,331.63555908203125,243.47003173828125
2021-06-09,124.15043640136719,164.0574951171875,119.57230377197266,328.2265319824219,244.4533233642578
2021-06-10,123.15435791015625,167.4824981689453,120.92247772216797,330.42303466796875,247.9717559814453
2021-06-11,124.36528778076172,167.3415069580078,120.67768096923828,329.2304382324219,248.59840393066406
2021-06-14,127.42191314697266,169.19349670410156,121.60677337646484,334.7066650390625,250.5263214111328
2021-06-15,126.60160064697266,169.156494140625,120.5877914428711,334.68670654296875,249.05137634277344
2021-06-16,127.09967041015625,170.7624969482422,119.94523620605469,329.0514831542969,248.10678100585938
2021-06-17,128.7012481689453,174.46200561523438,120.9095687866211,334.4482421875,251.49989318847656
2021-06-18,127.40238952636719,174.34500122070312,119.28826141357422,327.64019775390625,250.0828857421875
2021-06-21,129.19924926757812,172.697998046875,120.97810363769531,330.2540588378906,253.1675567626953
2021-06-22,130.8398895263672,175.27200317382812,121.49256134033203,336.9527893066406,255.94384765625
2021-06-23,130.56646728515625,175.1909942626953,121.29045867919922,338.5032043457031,255.7124786376953
2021-06-24,130.28326416015625,172.45399475097656,121.660888671875,341.0773620605469,257.0813293457031
2021-06-25,129.99026489257812,170.072998046875,121.6693344116211,339.2784118652344,255.47149658203125
2021-06-28,131.62118530273438,172.1945037841797,121.6966552734375,353.46099853515625,259.0382080078125
2021-06-29,133.1348114013672,172.40699768066406,121.4349594116211,349.7340087890625,261.6216125488281
2021-06-30,133.7500762939453,172.00799560546875,121.2531967163086,345.57958984375,261.1396484375
2021-07-01,134.05282592773438,171.64849853515625,121.60578918457031,352.2187194824219,261.8143615722656
2021-07-02,136.6797637939453,175.5489959716797,124.39950561523438,352.5268249511719,267.6463928222656
2021-07-06,138.6914520263672,183.78700256347656,125.32562255859375,350.6185302734375,267.65606689453125
2021-07-07,141.1816864013672,184.82899475097656,125.60765838623047,348.34259033203125,269.84423828125
2021-07-08,139.8828887939453,186.57049560546875,124.18746948242188,343.5321960449219,267.4247741699219
2021-07-09,141.70901489257812,185.9669952392578,124.65872192382812,348.2729797363281,267.9259033203125
2021-07-12,141.11334228515625,185.92750549316406,126.10574340820312,350.9962463378906,267.3282775878906
2021-07-13,142.2266082763672,183.8679962158203,126.46922302246094,349.9327087402344,270.8564147949219
2021-07-14,145.6543426513672,184.08399963378906,127.35859680175781,345.5000915527344,272.3313903808594
2021-07-15,145.0000457763672,181.55999755859375,126.13501739501953,342.3495178222656,270.9046325683594
2021-07-16,142.95907592773438,178.68150329589844,126.10027313232422,339.0697937011719,270.6347351074219
2021-07-19,139.11138916015625,177.47950744628906,123.72466278076172,334.88555908203125,267.0294189453125
2021-07-20,142.72467041015625,178.6595001220703,125.34498596191406,339.566650390625,269.2562255859375
2021-07-21,141.99224853515625,179.25999450683594,126.6753158569336,344.1086730957031,271.2613220214844
2021-07-22,143.35943603515625,181.90150451660156,127.54182434082031,349.03826904296875,275.83050537109375
2021-07-23,145.0781707763672,182.83200073242188,132.10385131835938,367.52435302734375,279.2333679199219
2021-07-26,145.49813842773438,184.99099731445312,133.1168975830078,370.177978515625,278.6357421875
2021-07-27,143.33010864257812,181.3195037841797,130.9965057373047,365.55645751953125,276.2160949707031
2021-07-28,141.5820770263672,181.51600646972656,135.16177368164062,370.9929504394531,275.9075927734375
2021-07-29,142.2266082763672,179.99600219726562,134.84744262695312,356.1246337890625,276.1775207519531
2021-07-30,142.4414825439453,166.37950134277344,133.80364990234375,354.116943359375,274.64483642578125
2021-08-02,142.1094512939453,166.57400512695312,133.93077087402344,349.79364013671875,274.55810546875
2021-08-03,143.9062957763672,168.31199645996094,134.7009735107422,349.0879821777344,276.77520751953125
2021-08-04,143.5059051513672,167.73599243164062,134.19992065429688,356.72088623046875,276.1872253417969
2021-08-05,143.61334228515625,168.79949951171875,135.3181915283203,360.7461242675781,279.0887451171875
2021-08-06,142.92868041992188,167.2469940185547,134.8087158203125,361.2828063964844,279.03082275390625
2021-08-09,142.87985229492188,167.093505859375,135.9751739501953,359.3944091796875,277.9416198730469
2021-08-10,142.40061950683594,166.03399658203125,135.86990356445312,358.9173583984375,276.1196594238281
2021-08-11,142.65487670898438,164.60549926757812,135.34552001953125,357.7545471191406,276.6114196777344
2021-08-12,145.61831665039062,165.1750030517578,136.25424194335938,360.4281005859375,279.36834716796875
2021-08-13,145.82369995117188,164.69850158691406,136.78408813476562,360.95477294921875,282.2987976074219
2021-08-16,147.79928588867188,164.94949340820312,137.3621063232422,364.3140869140625,283.9857482910156
2021-08-17,146.88975524902344,162.09800720214844,135.72540283203125,356.25384521484375,282.5205078125
2021-08-18,143.1438751220703,160.06100463867188,134.5211944580078,353.272216796875,280.7916564941406
2021-08-19,143.47640991210938,159.3874969482422,134.7506103515625,352.94415283203125,286.6252136230469
2021-08-20,144.93368530273438,159.99749755859375,136.48812866210938,357.1681213378906,293.95574951171875
2021-08-23,146.42025756835938,163.2935028076172,139.08224487304688,361.1237487792969,294.2358703613281
2021-08-24,146.33229064941406,165.28900146484375,140.29388427734375,363.2705993652344,292.2752380371094
2021-08-25,145.09994506835938,164.95899963378906,141.1057891845703,366.1329345703125,291.6861267089844
2021-08-26,144.29794311523438,165.8000030517578,140.47164916992188,362.1474914550781,288.8659362792969
2021-08-27,145.33470153808594,167.48150634765625,143.017578125,370.3468933105469,289.474365234375
2021-08-30,149.75534057617188,171.07850646972656,143.60006713867188,378.32769775390625,293.2120361328125
2021-08-31,148.49368286132812,173.5395050048828,143.7063446044922,377.05560302734375,291.56048583984375
2021-09-01,149.15878295898438,173.9499969482422,144.22080993652344,379.7091369628906,291.5121765136719
2021-09-02,150.273681640625,173.156005859375,142.30551147460938,372.980712890625,290.85546875
2021-09-03,150.909423828125,173.90249633789062,142.75489807128906,373.9546813964844,290.8458557128906
2021-09-07,153.24688720703125,175.46449279785156,143.2921905517578,379.83837890625,289.9186706542969
2021-09-08,151.70164489746094,176.27499389648438,142.70672607421875,375.2566223144531,289.9476318359375
2021-09-09,150.6844482421875,174.20799255371094,142.55775451660156,375.68402099609375,287.0887145996094
2021-09-10,145.69654846191406,173.45750427246094,139.9110107421875,376.3697814941406,285.6014709472656
2021-09-13,146.26380920410156,172.85850524902344,141.3575439453125,374.2031555175781,286.8377380371094
2021-09-14,144.86517333984375,172.5,141.5680694580078,374.2229919433594,289.5419921875
2021-09-15,145.7552032470703,173.7895050048828,143.44017028808594,371.6290283203125,294.4000244140625
2021-09-16,145.52049255371094,174.41200256347656,142.6262664794922,370.77423095703125,294.7863464355469
2021-09-17,142.85043334960938,173.12600708007812,139.83554077148438,362.4853820800781,289.6192626953125
2021-09-20,139.79904174804688,167.7864990234375,137.769287109375,353.5206298828125,284.23956298828125
2021-09-21,140.2782440185547,167.18150329589844,138.0806427001953,355.28973388671875,284.7225036621094
2021-09-22,142.64511108398438,169.00250244140625,139.3225860595703,341.1072082519531,288.3733825683594
2021-09-23,143.60357666015625,170.8000030517578,140.2487030029297,343.84033203125,289.3198547363281
2021-09-24,143.6916046142578,171.2760009765625,141.24082946777344,350.7973937988281,289.1169738769531
2021-09-27,142.17564392089844,170.2899932861328,140.10568237304688,351.4136047363281,284.1141662597656
2021-09-28,138.79165649414062,165.79800415039062,134.89959716796875,338.5628356933594,273.82806396484375
2021-09-29,139.69151306152344,165.05599975585938,133.43319702148438,337.5292053222656,274.2917785644531
2021-09-30,138.3907012939453,164.2519989013672,132.7603302001953,337.31060791015625,272.28289794921875
2021-10-01,139.5154266357422,164.16299438476562,135.6077117919922,340.9084167480469,279.2173767089844
2021-10-04,136.08255004882812,159.48899841308594,132.74395751953125,324.231201171875,273.43212890625
2021-10-05,138.00926208496094,161.0500030517578,135.09124755859375,330.91998291015625,278.8890380859375
2021-10-06,138.8797149658203,163.10049438476562,136.62269592285156,331.5958251953125,283.0903015136719
2021-10-07,140.14137268066406,165.1215057373047,138.27133178710938,327.202880859375,284.7708740234375
2021-10-08,139.7598876953125,164.43099975585938,138.82798767089844,328.02777099609375,284.7708740234375
2021-10-11,139.67189025878906,162.31500244140625,137.96246337890625,323.4560241699219,284.1720275878906
2021-10-12,138.40045166015625,162.3665008544922,135.5143585205078,321.7862548828125,282.8681335449219
2021-10-13,137.81365966796875,164.21400451660156,136.6396026611328,322.55157470703125,286.1808776855469
