Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,39.334861755371094,70.88400268554688,58.91764450073242,184.8404998779297,86.38057708740234,41.9900016784668,70.88400268554688,59.32400131225586,185.97999572753906,93.91999816894531,42.540000915527344,71.56950378417969,59.900001525878906,188.83999633789062,95.44999694824219,41.76750183105469,70.02200317382812,59.202999114990234,185.6300048828125,93.72000122070312,42.540000915527344,70.45899963378906,59.400001525878906,188.75,95.13999938964844,202561600,114038000,31494000,20453200,31569900
2018-01-30,39.102996826171875,71.89099884033203,58.46525955200195,185.97352600097656,85.29531860351562,41.74250030517578,71.89099884033203,58.868499755859375,187.1199951171875,92.73999786376953,41.842498779296875,71.9625015258789,59.39649963378906,188.17999267578125,93.66000366210938,41.17499923706055,69.5999984741211,58.72549819946289,181.83999633789062,92.0999984741211,41.38249969482422,70.15850067138672,58.88600158691406,187.6199951171875,93.30000305175781,184192800,117438000,37338000,20858600,38635100
2018-01-31,39.21074676513672,72.54450225830078,58.70609664916992,185.74493408203125,87.3830795288086,41.85749816894531,72.54450225830078,59.111000061035156,186.88999938964844,95.01000213623047,42.11000061035156,73.62899780273438,59.316001892089844,189.8300018310547,95.4000015258789,41.625,72.50199890136719,58.60499954223633,185.22000122070312,93.51000213623047,41.717498779296875,72.56500244140625,59.19049835205078,188.3699951171875,93.75,129915600,128494000,36022000,43275100,48756300
2018-02-01,39.29270935058594,69.5,58.67481231689453,191.90695190429688,86.69329071044922,41.94499969482422,69.5,59.079498291015625,193.08999633789062,94.26000213623047,42.154998779296875,72.99400329589844,59.372501373291016,195.32000732421875,96.06999969482422,41.689998626708984,69.25700378417969,58.46799850463867,187.88999938964844,93.58000183105469,41.79249954223633,72.25,58.79949951171875,188.22000122070312,94.79000091552734,188923200,182276000,73514000,54211300,47227900
2018-02-02,37.58779525756836,71.49749755859375,55.576683044433594,189.11416625976562,84.4123764038086,40.125,71.49749755859375,55.959999084472656,190.27999877929688,91.77999877929688,41.70000076293945,74.9000015258789,56.564998626708984,194.2100067138672,93.97000122070312,40.025001525878906,70.69999694824219,55.55849838256836,189.97999572753906,91.5,41.5,73.86949920654297,56.37099838256836,192.0399932861328,93.63999938964844,346375200,222514000,117842000,26677500,47867800
2018-02-05,36.648685455322266,69.5,52.755638122558594,180.14942932128906,80.9358139038086,39.122501373291016,69.5,53.11949920654297,181.25999450683594,88.0,40.970001220703125,72.9489974975586,55.7495002746582,190.61000061035156,93.23999786376953,39.0,66.03600311279297,52.83700180053711,180.61000061035156,88.0,39.775001525878906,70.13099670410156,55.03049850463867,186.92999267578125,90.55999755859375,290954000,229900000,83550000,33128200,51031500
2018-02-06,38.18029022216797,72.14199829101562,53.85009002685547,184.17462158203125,83.99850463867188,40.75749969482422,72.14199829101562,54.221500396728516,185.30999755859375,91.33000183105469,40.93000030517578,72.19950103759766,54.36899948120117,185.77000427246094,91.4800033569336,38.5,67.5895004272461,51.5004997253418,177.74000549316406,85.25,38.70750045776367,68.072998046875,51.69900131225586,178.57000732421875,86.88999938964844,272975200,221336000,76630000,37758500,67998600
2018-02-07,37.36296844482422,70.83899688720703,52.409027099609375,179.07601928710938,82.41657257080078,39.8849983215332,70.83899688720703,52.77050018310547,180.17999267578125,89.61000061035156,40.849998474121094,73.04949951171875,54.326499938964844,185.0800018310547,91.7699966430664,39.76750183105469,70.75749969482422,52.73099899291992,179.9499969482422,89.19999694824219,40.772499084472656,72.44999694824219,54.24850082397461,184.14999389648438,90.48999786376953,206434400,143254000,51942000,27601900,41107600
2018-02-08,36.33486557006836,67.5250015258789,50.04037094116211,170.5287322998047,78.18583679199219,38.787498474121094,67.5250015258789,50.385501861572266,171.5800018310547,85.01000213623047,40.25,71.6875,53.19649887084961,181.83999633789062,89.87999725341797,38.75749969482422,67.49700164794922,50.23500061035156,171.47999572753906,84.76000213623047,40.0724983215332,71.48400115966797,52.993499755859375,181.00999450683594,89.70999908447266,217562000,171572000,66792000,38478300,55628700
2018-02-09,36.77928924560547,66.9800033569336,51.95515823364258,175.03097534179688,81.10138702392578,39.102500915527344,66.9800033569336,52.313499450683594,176.11000061035156,88.18000030517578,39.47249984741211,69.17500305175781,52.58599853515625,176.89999389648438,88.93000030517578,37.560001373291016,63.29650115966797,49.849998474121094,167.17999267578125,83.83000183105469,39.26750183105469,68.67449951171875,51.29399871826172,174.75999450683594,86.30000305175781,282690400,282830000,98360000,39887600,63499100
2018-02-12,38.260719299316406,69.3115005493164,52.3668212890625,175.3291473388672,81.97510528564453,40.6775016784668,69.3115005493164,52.72800064086914,176.41000366210938,89.12999725341797,40.97249984741211,69.69049835205078,53.278499603271484,177.5500030517578,89.77999877929688,39.377498626708984,67.20050048828125,52.27450180053711,171.83999633789062,87.93000030517578,39.625,68.2334976196289,52.833499908447266,177.05999755859375,88.73999786376953,243278000,134778000,56240000,32092100,35720300
2018-02-13,38.64400863647461,70.72550201416016,52.34596633911133,172.089111328125,82.61891174316406,41.084999084472656,70.72550201416016,52.707000732421875,173.14999389648438,89.83000183105469,41.1875,70.98600006103516,53.06100082397461,175.97000122070312,90.0,40.412498474121094,69.17649841308594,52.34600067138672,173.10000610351562,87.80000305175781,40.48749923706055,69.29650115966797,52.5,175.6199951171875,88.93000030517578,130196800,118358000,31586000,21809400,26407700
2018-02-14,39.356510162353516,72.55249786376953,53.267601013183594,178.42010498046875,83.91255950927734,41.842498779296875,72.55249786376953,53.6349983215332,179.52000427246094,90.80999755859375,41.8849983215332,72.60299682617188,53.77349853515625,179.80999755859375,90.98999786376953,40.720001220703125,70.16799926757812,52.4900016784668,173.2100067138672,88.41000366210938,40.7599983215332,70.3125,52.715999603271484,173.4499969482422,88.51000213623047,162579600,119184000,41304000,28929700,34960900
2018-02-15,40.67802429199219,73.08799743652344,54.194217681884766,178.85739135742188,85.62207794189453,43.247501373291016,73.08799743652344,54.56800079345703,179.9600067138672,92.66000366210938,43.272499084472656,73.4469985961914,54.70500183105469,180.5,92.72000122070312,42.25,71.84200286865234,53.36149978637695,176.83999633789062,90.62000274658203,42.4474983215332,73.34449768066406,54.17250061035156,180.5,91.20999908447266,204588800,113054000,37396000,20922100,27823900
2018-02-16,40.54634094238281,72.43450164794922,54.39979553222656,176.2733154296875,85.01217651367188,43.10749816894531,72.43450164794922,54.775001525878906,177.36000061035156,92.0,43.70500183105469,73.29000091552734,55.41550064086914,179.8800048828125,93.5,42.942501068115234,72.3280029296875,54.57749938964844,176.3000030517578,91.80000305175781,43.09000015258789,72.86849975585938,54.66899871826172,178.99000549316406,92.44999694824219,160704400,89452000,39948000,20645300,30596900
2018-02-20,40.40994644165039,73.4175033569336,54.80153274536133,174.9315948486328,85.67750549316406,42.962501525878906,73.4175033569336,55.179500579833984,176.00999450683594,92.72000122070312,43.564998626708984,74.4384994506836,55.81449890136719,177.9499969482422,93.05999755859375,42.85499954223633,72.32450103759766,54.5,175.11000061035156,91.01000213623047,43.01250076293945,72.32450103759766,54.63800048828125,175.77000427246094,91.4800033569336,135722000,129984000,33754000,21204900,30911700
2018-02-21,40.226539611816406,74.14600372314453,55.30604553222656,176.81996154785156,84.54093170166016,42.76750183105469,74.14600372314453,55.6875,177.91000366210938,91.48999786376953,43.529998779296875,75.17449951171875,56.810001373291016,181.27000427246094,93.36000061035156,42.752498626708984,73.94599914550781,55.3754997253418,176.39999389648438,91.48999786376953,43.20750045776367,74.25,55.45500183105469,176.7100067138672,92.9800033569336,149886400,126088000,41486000,23200800,26922500
2018-02-22,40.562808990478516,74.26699829101562,55.114864349365234,177.89334106445312,84.76270294189453,43.125,74.26699829101562,55.494998931884766,178.99000549316406,91.7300033569336,43.48749923706055,75.12699890136719,56.27299880981445,180.2100067138672,92.7300033569336,42.9275016784668,73.78800201416016,55.25749969482422,177.41000366210938,91.36000061035156,42.95000076293945,74.76799774169922,55.958499908447266,178.6999969482422,92.05000305175781,123967600,97162000,28010000,18464200,24392800
2018-02-23,41.26824188232422,75.0,56.01813888549805,182.1669921875,86.91572570800781,43.875,75.0,56.40449905395508,183.2899932861328,94.05999755859375,43.912498474121094,75.0,56.45000076293945,183.38999938964844,94.06999969482422,43.3849983215332,74.32499694824219,55.422000885009766,179.50999450683594,92.36000061035156,43.41749954223633,74.76699829101562,55.93299865722656,179.89999389648438,93.5999984741211,135249600,88362000,25292000,19007300,26329200
2018-02-26,42.08420181274414,76.09750366210938,56.79329299926758,183.7969512939453,88.17241668701172,44.74250030517578,76.09750366210938,57.185001373291016,184.92999267578125,95.41999816894531,44.84749984741211,76.14199829101562,57.209999084472656,185.66000366210938,95.44999694824219,44.0525016784668,75.3499984741211,56.46699905395508,183.22000122070312,94.25,44.087501525878906,75.45999908447266,56.59299850463867,184.5800018310547,94.4000015258789,152648800,99100000,30912000,17599700,30199800
2018-02-27,41.94782257080078,75.5989990234375,55.49276351928711,180.34820556640625,87.04508972167969,44.59749984741211,75.5989990234375,55.8754997253418,181.4600067138672,94.19999694824219,45.119998931884766,76.33899688720703,57.212501525878906,184.6999969482422,95.83999633789062,44.540000915527344,75.3604965209961,55.839500427246094,181.4600067138672,94.19999694824219,44.775001525878906,76.2249984741211,57.185001373291016,184.4499969482422,95.73999786376953,155712400,96176000,42964000,15849800,25869100
2018-02-28,41.884315490722656,75.62249755859375,54.81791305541992,177.22743225097656,86.64775085449219,44.529998779296875,75.62249755859375,55.19599914550781,178.32000732421875,93.7699966430664,45.154998779296875,76.43499755859375,56.38249969482422,182.8800048828125,95.70999908447266,44.51250076293945,75.5999984741211,55.150001525878906,178.13999938964844,93.62999725341797,44.814998626708984,75.97550201416016,56.099998474121094,182.3000030517578,94.83999633789062,151128400,90300000,49292000,18783000,31167300
2018-03-01,41.15066909790039,74.67250061035156,53.20355224609375,174.86204528808594,85.79763793945312,43.75,74.67250061035156,53.570499420166016,175.94000244140625,92.8499984741211,44.94499969482422,75.92449951171875,55.563499450683594,180.1199951171875,94.56999969482422,43.165000915527344,73.25,53.364498138427734,174.41000366210938,91.83999633789062,44.6349983215332,75.68000030517578,55.47700119018555,179.00999450683594,93.98999786376953,195208000,136704000,55338000,23201600,37135600
2018-03-02,41.43519973754883,75.01249694824219,53.835693359375,175.53787231445312,85.9824447631836,44.0525016784668,75.01249694824219,54.207000732421875,176.6199951171875,93.05000305175781,44.07500076293945,75.05249786376953,54.34450149536133,177.11000061035156,93.1500015258789,43.11249923706055,72.75050354003906,52.50550079345703,172.99000549316406,90.86000061035156,43.20000076293945,73.45500183105469,52.89899826049805,173.2899932861328,91.58000183105469,153816000,131752000,50162000,20025900,32830400
2018-03-05,41.578636169433594,76.18049621582031,54.3630485534668,179.2947235107422,86.52763366699219,44.20500183105469,76.18049621582031,54.737998962402344,180.39999389648438,93.63999938964844,44.435001373291016,76.26899719238281,55.058998107910156,181.14999389648438,94.2699966430664,43.630001068115234,74.05000305175781,53.61349868774414,175.88999938964844,92.26000213623047,43.8025016784668,74.71199798583984,53.90650177001953,176.1999969482422,92.33999633789062,113605600,104678000,28648000,16189300,23901600
2018-03-06,41.543365478515625,76.88200378417969,54.667945861816406,178.67849731445312,86.23194885253906,44.16749954223633,76.88200378417969,55.04499816894531,179.77999877929688,93.31999969482422,44.5625,77.10649871826172,55.28150177001953,182.3800048828125,94.48999786376953,44.032501220703125,76.4000015258789,54.724998474121094,179.11000061035156,92.94000244140625,44.477500915527344,76.66000366210938,55.10499954223633,181.77999877929688,94.33999633789062,95154000,91234000,23382000,15086800,22175800
2018-03-07,41.1577262878418,77.25,55.3701057434082,182.5844268798828,86.73091888427734,43.75749969482422,77.25,55.75199890136719,183.7100067138672,93.86000061035156,43.962501525878906,77.29499816894531,55.810001373291016,183.82000732421875,93.94000244140625,43.567501068115234,76.12550354003906,54.49549865722656,178.07000732421875,92.43000030517578,43.73500061035156,76.32599639892578,54.64099884033203,178.74000549316406,93.16000366210938,126814000,83482000,30748000,19097300,26716100
2018-03-08,41.606849670410156,77.59300231933594,56.08219909667969,181.2228240966797,87.25762176513672,44.23500061035156,77.59300231933594,56.46900177001953,182.33999633789062,94.43000030517578,44.279998779296875,77.74400329589844,56.571998596191406,184.39999389648438,95.0999984741211,43.76750183105469,77.26249694824219,55.86000061035156,181.4499969482422,93.7699966430664,43.869998931884766,77.5,55.86000061035156,183.55999755859375,94.2699966430664,95096400,77252000,33862000,17225900,25887800
2018-03-09,42.32170104980469,78.94450378417969,57.6444206237793,184.0950927734375,89.2073745727539,44.994998931884766,78.94450378417969,58.04199981689453,185.22999572753906,96.54000091552734,45.0,78.9469985961914,58.04999923706055,185.50999450683594,96.54000091552734,44.34749984741211,77.9540023803711,56.714500427246094,183.2100067138672,95.0,44.4900016784668,78.17500305175781,56.974998474121094,183.91000366210938,95.29000091552734,128740800,90686000,42662000,18526300,36937300
2018-03-12,42.73085403442383,79.91950225830078,57.897178649902344,183.62799072265625,89.41989135742188,45.43000030517578,79.91950225830078,58.29650115966797,184.75999450683594,96.7699966430664,45.59749984741211,80.2665023803711,58.90800094604492,186.10000610351562,97.20999908447266,45.0525016784668,79.33499908447266,57.959999084472656,184.22000122070312,96.04000091552734,45.0724983215332,79.62999725341797,58.252498626708984,185.22999572753906,96.5,128828400,103484000,44306000,15301200,26073700
2018-03-13,42.31935119628906,79.40899658203125,56.6050910949707,180.76564025878906,87.23914337158203,44.99250030517578,79.40899658203125,56.99549865722656,181.8800048828125,94.41000366210938,45.875,80.87699890136719,58.900001525878906,185.99000549316406,97.23999786376953,44.810001373291016,78.90049743652344,56.72850036621094,181.11000061035156,93.97000122070312,45.647499084472656,80.7979965209961,58.59149932861328,185.61000061035156,97.0,126774000,130638000,43140000,18067500,35387800
2018-03-14,41.959571838378906,79.55000305175781,57.0510139465332,183.06146240234375,86.72166442871094,44.61000061035156,79.55000305175781,57.44449996948242,184.19000244140625,93.8499984741211,45.130001068115234,80.3219985961914,57.987998962402344,184.25,95.41000366210938,44.45249938964844,79.54450225830078,57.11750030517578,181.85000610351562,93.5,45.08000183105469,79.8499984741211,57.290000915527344,182.60000610351562,95.12000274658203,117473600,85188000,41870000,16821700,32132000
2018-03-15,42.008949279785156,79.11599731445312,57.13642120361328,182.73348999023438,87.02660369873047,44.662498474121094,79.11599731445312,57.53049850463867,183.86000061035156,94.18000030517578,45.060001373291016,79.84549713134766,58.125,184.0,94.58000183105469,44.51750183105469,78.90550231933594,56.78300094604492,182.19000244140625,92.83000183105469,44.625,79.75,57.47850036621094,183.24000549316406,93.52999877929688,90975200,81394000,33382000,15614300,27611000
2018-03-16,41.86081314086914,78.58399963378906,56.33246994018555,183.95594787597656,87.41470336914062,44.505001068115234,78.58399963378906,56.72100067138672,185.08999633789062,94.5999984741211,44.779998779296875,79.47200012207031,57.84049987792969,185.3300018310547,95.37999725341797,44.404998779296875,78.375,56.56800079345703,183.41000366210938,93.91999816894531,44.662498474121094,79.17250061035156,57.76750183105469,184.49000549316406,94.68000030517578,157618800,108500000,58656000,24403400,49081300
2018-03-19,41.221214294433594,77.24649810791016,54.62673568725586,171.5027313232422,85.83460235595703,43.82500076293945,77.24649810791016,55.003501892089844,172.55999755859375,92.88999938964844,44.36750030517578,78.08300018310547,55.96849822998047,177.1699981689453,93.9000015258789,43.415000915527344,76.26750183105469,54.44599914550781,170.05999755859375,92.11000061035156,44.33000183105469,77.72650146484375,55.88800048828125,177.00999450683594,93.73999786376953,133787200,131616000,63656000,88140100,33344100
2018-03-20,41.20710754394531,79.32550048828125,54.41469955444336,167.1197509765625,86.05635833740234,43.810001373291016,79.32550048828125,54.790000915527344,168.14999389648438,93.12999725341797,44.20000076293945,79.3499984741211,55.27750015258789,170.1999969482422,93.7699966430664,43.73500061035156,77.27050018310547,54.12099838256836,161.9499969482422,93.0,43.810001373291016,77.51699829101562,54.91999816894531,167.47000122070312,93.05000305175781,78597600,91632000,54598000,129851800,23075200
2018-03-21,40.2735710144043,79.09300231933594,54.3253173828125,168.35214233398438,85.45576477050781,42.817501068115234,79.09300231933594,54.70000076293945,169.38999938964844,92.4800033569336,43.772499084472656,79.5,55.435001373291016,173.39999389648438,94.05000305175781,42.814998626708984,78.15850067138672,54.36050033569336,163.3000030517578,92.20999908447266,43.7599983215332,79.32250213623047,54.628501892089844,164.8000030517578,92.93000030517578,148219600,95016000,44898000,106598800,24457100
2018-03-22,39.70451736450195,77.24600219726562,52.29680252075195,163.87974548339844,82.97003936767578,42.212501525878906,77.24600219726562,52.657501220703125,164.88999938964844,89.79000091552734,43.16999816894531,78.69249725341797,54.19599914550781,170.27000427246094,91.75,42.150001525878906,77.12000274658203,52.481998443603516,163.72000122070312,89.66000366210938,42.5,78.27349853515625,54.0004997253418,166.1300048828125,91.2699966430664,165963200,126412000,69312000,73743000,38604700
2018-03-23,38.78509521484375,74.77799987792969,50.975914001464844,158.4134063720703,80.5583267211914,41.23500061035156,74.77799987792969,51.32749938964844,159.38999938964844,87.18000030517578,42.47999954223633,77.45099639892578,53.3390007019043,166.60000610351562,90.45999908447266,41.23500061035156,74.76799774169922,51.243499755859375,159.02000427246094,87.08000183105469,42.09749984741211,76.95050048828125,52.56850051879883,165.44000244140625,89.5,164115200,160120000,49880000,53609700,44068900
2018-03-26,40.62629318237305,77.79299926757812,52.343482971191406,159.07931518554688,86.65697479248047,43.192501068115234,77.79299926757812,52.704498291015625,160.05999755859375,93.77999877929688,43.275001525878906,77.84950256347656,52.9635009765625,161.10000610351562,94.0,41.61000061035156,74.9625015258789,50.52899932861328,149.02000427246094,90.4000015258789,42.01750183105469,76.5,52.529998779296875,160.82000732421875,90.61000061035156,150164800,112494000,65984000,126116600,56396800
2018-03-27,39.5845947265625,74.85250091552734,50.00212860107422,151.28736877441406,82.67436981201172,42.084999084472656,74.85250091552734,50.34700012207031,152.22000122070312,89.47000122070312,43.787498474121094,78.79850006103516,53.22700119018555,162.85000610351562,95.13999938964844,41.72999954223633,74.11599731445312,49.88100051879883,150.75,88.51000213623047,43.41999816894531,78.62000274658203,53.19499969482422,156.30999755859375,94.94000244140625,163690400,139992000,60816000,79117000,56569000
2018-03-28,39.14722442626953,71.57099914550781,49.91473388671875,152.0924072265625,82.60041809082031,41.619998931884766,71.57099914550781,50.25899887084961,153.02999877929688,89.38999938964844,42.505001068115234,72.79499816894531,51.2495002746582,155.8800048828125,91.2300033569336,41.29750061035156,69.30850219726562,49.20000076293945,150.8000030517578,88.87000274658203,41.8125,72.3499984741211,50.09550094604492,151.64999389648438,89.81999969482422,166674000,274106000,77698000,60029200,52501100
